1.486933577729592504e-01,-1.011065223314912664e+00,-1.410539224873288422e+00,8.228957324669353701e-01,2.180556816378033336e+00,-1.549798470386312355e+00,7.045299181454153237e-01,3.814596225741002100e-01,-2.033383842478312872e-02,7.114958912452352680e-01
1.069422599934306994e+00,1.790083929092860071e+00,-4.325839105326098610e-01,4.548536927552730424e-01,-2.420956357575776152e-01,4.985859335790104319e-01,6.075242545807484351e-01,1.469934734688518096e+00,1.818770817898599956e+00,-3.748364125458591434e-01
-8.961194353386875422e-01,-1.221751556746683454e+00,1.593065251485822120e+00,-2.047400128417084242e-01,-1.040921635777584786e+00,3.166554344835087464e-01,1.754821033698531207e-01,-8.366651710114643148e-01,1.017722246724111157e+00,2.729981697487581238e-01
1.254263993922465070e-01,-8.380823427552333005e-01,-1.172063593559460770e+00,1.179834908953638184e+00,-5.030239849898460180e-01,-4.556706284165762955e-01,-1.987406139845817155e+00,-9.092205727978805441e-02,1.063877620668904900e+00,3.745482338150072921e-01
2.496515609613093045e-01,3.930602414957873325e-01,5.842189582767508549e-01,2.856597941156668874e-01,-1.339040255074629149e-01,-5.510798961899916470e-01,4.870618558800936526e-01,-4.591310777372203944e-01,1.989451081345368300e+00,-1.272398863739608865e+00
1.331785330642445198e+00,-1.372400902441972825e-01,9.848870832899289107e-01,4.738693672830534553e-01,1.361291484022405962e+00,1.524498271657030557e+00,-1.495459724794247380e+00,-1.232858486838048329e+00,3.869687479289999898e-01,-1.318509979856298475e+00
1.195002918402344738e+00,-1.543553013133906138e+00,-2.691541152891749333e-01,2.010355363566654674e+00,-3.948898234865319545e-01,-1.854367802306704283e+00,1.276503431045533099e-01,-4.991835676792452103e-01,-4.998155689509534844e-02,-4.830664711725463634e-01
1.403080240987957028e+00,7.236004075965667415e-01,-5.498731753865339078e-01,-9.694831068044834632e-02,8.315725460381826473e-01,-7.311744560314845653e-01,1.563216011695461427e+00,1.743944010419164747e-01,-1.086727419047871956e+00,8.391668314091870196e-01
-3.391958137874532264e-01,1.552764684118733696e+00,1.275901267633753333e+00,5.659170762918778186e-01,-3.768739526452745681e-01,3.522629023980056867e-02,-2.321223331778376586e+00,8.935892872551636223e-01,5.584005185988216713e-01,-4.310328811914605485e-01
7.764334205586468363e-01,2.911086474412964975e-01,3.043919528691608201e-01,-4.427948218827540972e-01,-1.170047141763762344e+00,-2.008786309142267246e-01,3.630967427938561753e-01,9.487450424984176234e-01,4.111042210943110509e-01,1.092519543801016679e+00
-2.513376754216887221e-01,1.859228623437549022e+00,-1.193459186638135688e-01,6.301444379770357873e-01,-2.453107656677369630e-01,5.108041848647734140e-01,-2.528243316696640250e-02,-7.008181767145151841e-01,-8.504127830974191060e-02,7.034753187396364238e-01
4.103409035881453448e-01,-1.488567734536562659e+00,-2.143443671941048234e-01,9.636129600562399755e-01,6.927678943232312703e-01,9.234186881209245357e-01,1.825215296434511830e-02,-1.595188979790411965e+00,6.199659015254055383e-01,-1.046825854326833616e+00
1.749342409638775075e+00,6.039586809867094619e-01,-8.411410963706791311e-01,2.089528025817734280e-01,2.521490092318329213e-01,1.990601150749840009e-01,7.666778931236022387e-01,-1.120359485834909963e+00,-7.810923816969895794e-01,-8.318109004939550077e-02
-2.360319527561754782e+00,8.316816256906808258e-01,5.784349983459208255e-01,-9.553063498370183426e-01,-2.681831753170734189e-01,1.489956836913855165e+00,-1.396288441230686850e+00,1.435033896903942507e-01,-5.211114550334345896e-01,-9.017700122983497435e-01
1.960486666911833042e+00,-5.878962607981496058e-01,2.688274421686640547e-01,9.100288876953720463e-01,8.400468250578009277e-01,-1.589044291295082789e-01,5.103855650978129654e-01,-1.084784692234277870e+00,2.212052610518145113e-01,-1.150780713219381052e-01
1.726588674719845784e+00,7.773628707685698025e-01,2.382831292539552503e+00,2.751627962521355775e-01,1.311403769964977428e+00,6.313846359909749406e-01,1.260560897267279268e+00,-1.573343391699536797e-01,-1.465741620453680227e-01,-3.626581160225926959e-03
1.240393630063243435e+00,-4.545080054216764642e-01,1.686595516291310437e-01,8.474160567103513619e-01,1.044297186982678038e+00,-8.684469978308653193e-01,1.191214375666259206e+00,8.621183416413501499e-01,2.729276843023098476e+00,-9.204856158233540864e-01
6.809246803469461984e-01,3.341356745508141102e-01,5.945072802139346191e-01,-1.392707544498017258e+00,-1.440864922711453833e+00,-7.151088369510973930e-01,1.206725450121707732e+00,-8.495807746033999797e-01,8.894965023965731854e-01,-1.331903201345340904e+00
-9.256569616713675730e-01,6.340815838529354487e-01,5.790160446059418042e-01,5.025041152857976506e-02,-1.387104493215723044e+00,-6.143440188631664745e-01,-4.170759480377457251e-01,6.590160608426446354e-01,-7.381751110742365007e-01,7.855527872789226651e-02
-6.026761962154384422e-01,-2.552492451331555556e-01,2.833152812679216037e+00,4.464117489136242845e-01,2.281132329684280591e-01,2.305784418358486632e-01,-6.620051753398926986e-02,1.621005058303619073e+00,-4.534881464788042549e-01,-1.007066844594175059e+00
-1.148356186114235733e+00,-1.074818003082372853e-01,1.395454831446897082e+00,4.609057521121931456e-01,7.790355022397819074e-01,1.147300408703986335e-01,-1.085093947936336845e+00,5.691156608392021754e-01,-7.920303664307267733e-01,1.233422235161764968e+00
-1.213376199928179577e+00,-4.126733533333788451e-01,3.472487466555197466e-01,1.296422132636407820e-01,3.718135704463435554e-01,-1.701214879697101390e+00,3.391595530099252020e-02,7.584715912705346230e-02,1.323183444311227808e-01,-1.562537359173231444e+00
-4.332431955582128347e-01,5.503479164718039218e-01,-1.153906578723384202e+00,-1.849647990621708704e+00,-1.158348459219120219e+00,-4.032643796805784331e-01,-2.096231091366262608e-02,-1.799802887429946319e+00,-2.409012893212997941e+00,-3.433584828488008278e-01
-5.390698949703249393e-02,2.658021063962431318e-01,-3.916671617608643019e-01,-6.136213885323433814e-01,6.800564788202746458e-01,-1.371362646767126714e+00,-4.951040933191158677e-01,-2.794885644755294996e-01,4.041276652469105723e-01,4.999010696470054804e-01
-5.576882553385351660e-01,9.304281141822751122e-01,5.740628723997615035e-01,-3.063815457185963820e-01,-7.982226721560198301e-01,-1.636238331662709822e+00,6.733058935860673777e-02,-5.233455177062308339e-01,-6.900369698993128464e-01,1.326131076142196830e-01
6.239193422358852992e-01,2.400229910254187971e+00,1.624840446453161558e-01,-1.038748282234828402e+00,2.157513345112379799e+00,5.628719471458485391e-01,-3.597890077286704513e-01,-3.790200860475622102e-01,9.592826038349181461e-01,2.672796906410979112e-01
-9.227768453226965484e-01,-8.613625489183077688e-01,1.305306658714448620e+00,-3.486176141985634636e-01,-7.615154592342709972e-01,8.657884582975111654e-01,9.384093412944094492e-02,-9.982823439792530840e-01,1.386325329716249000e+00,-3.585501797655110123e-01
-7.719300455297159469e-02,1.734842394011751887e+00,1.295271048838874117e-01,3.685548481963163425e-02,1.476371844504624109e+00,-5.163010294083051344e-01,3.359393478596342519e-01,-1.073869501482896283e+00,2.912635827664313698e-02,-1.967072651831339947e+00
-1.414958941731902398e+00,1.070291862429153973e+00,1.161773070455639767e-01,-7.983371529088161278e-01,-1.728608742380255414e+00,1.975584193763862073e+00,1.186995542510076662e+00,9.015281137733973660e-01,1.325787219787460502e+00,1.230751035143140992e+00
-1.091238925366234784e-02,2.301432101354652371e+00,-1.825842057933554807e+00,-6.173636361581401610e-01,2.011687843888023408e-01,2.763382135500661030e-01,3.094180097483703040e-01,-7.984085184018002712e-01,-8.474094486027160533e-01,5.748385595486876776e-01
-1.526960133982607992e+00,-1.829703267373105624e-01,8.335566116083202859e-01,8.187414341140943908e-01,-1.573876739504686817e-01,-2.504264598471307446e-01,5.167677138381707724e-01,-1.304747348386447792e+00,-1.327033902819681810e+00,4.490425086605689398e-01
5.967060793119984830e-01,-3.091824238687682636e-01,-1.198538586476793899e+00,-1.162274760319548683e+00,-1.395025424743783438e+00,1.003105196190771986e+00,9.041812393045556284e-01,-1.130729364154093863e+00,-5.959310150562369124e-01,1.086950121098912980e-01
2.922486016212789472e+00,1.294473127597130180e+00,-9.737766221006982637e-01,5.559343053196409423e-01,1.707940944743868261e+00,4.569890131587308058e-01,6.402665894245918032e-01,-1.376318305042061541e+00,-8.528016918994185680e-02,-5.995899533612485399e-01
-2.662639752388689551e+00,-1.275589887684773993e+00,-9.397339973772053656e-02,-1.220987716019066749e+00,7.033017483989947860e-02,-5.531259315139813726e-01,3.080099352521386002e-01,3.602322806411565326e-01,1.000043014297460342e+00,-4.801449505587115363e-01
9.213999311347270682e-01,3.789548908301862418e-02,6.745446391143783416e-01,-9.777612214832693827e-01,1.785108956745968145e+00,3.407027106108040937e-01,1.475118429654401542e+00,1.080501700057862724e+00,4.838950644910862131e-01,8.509987580487984316e-01
-7.715384076852024875e-02,-2.714192957632953984e+00,-5.689177039752790765e-01,1.231862990605696817e+00,3.063300313406693842e-01,1.432220732641555028e+00,-1.409316888787759403e+00,5.936819624461924239e-01,7.320463308275306780e-01,3.592946201119884275e-01
-1.973091357724063022e-01,-6.368319453290487431e-01,-2.011295856052797149e-01,-1.228312150853315687e+00,4.698697699753149326e-01,8.083120818358543458e-01,-3.694529275664588663e-01,7.576519536140952082e-01,7.957288816122644048e-01,-1.158334103696506912e+00
2.943186835024666492e-01,-8.444734499397777983e-01,-6.799533136524671395e-01,9.490467407200999794e-01,2.909490462416823853e+00,1.077600701627366542e+00,-2.923846700138919008e-01,7.814291708689511395e-01,1.484881736989513423e-01,-5.841003166855592843e-01
2.369074158387848850e-02,-1.004041091417526843e+00,-1.491691744290125188e+00,-2.318469335622833083e-01,-9.540524885430653468e-01,3.506794275593252963e-01,-6.403133618209790878e-01,-1.266251198591429983e+00,-4.934324428414967878e-01,-1.968226387183026116e+00
1.896820505522834654e+00,-4.318089227326446511e-01,3.945739795170571940e-01,-1.041323757214429380e+00,-5.554854720937969503e-01,-3.795850869862349986e-01,8.572935429000699825e-01,2.813784155183020053e-01,1.314329510462624029e+00,1.922168072891319024e-01
1.263041645571489457e+00,-1.110684410881622064e+00,2.652759109285081629e-01,-3.024202292320042895e-01,2.155990114877239350e+00,-1.196612504271467731e-01,3.183859320953976169e-01,1.812918680320707021e-01,8.779086842942750435e-01,7.982433907192666434e-01
3.773145199831456909e-01,-1.934484129245421791e-01,2.951690287890540998e-01,5.151574607372021164e-02,-5.795577222714669574e-01,-1.191441757472367247e+00,1.837847470676406969e-01,1.311242570777824801e+00,1.496721872958608701e+00,-6.539289320571362030e-01
-3.242759629243053415e-02,8.865408816950519633e-01,-7.930928021304217701e-01,9.886937788222301959e-01,-7.474105100987562533e-01,1.933474558956114475e-01,4.730495828598330621e-01,-8.903230713458112344e-01,1.279739594713203386e-02,-1.239775049585213340e+00
8.686140310958679889e-01,2.736691059472818655e+00,1.035890336358147756e+00,-4.086278242884945899e-01,2.713307595516866733e-01,6.627008563087339876e-01,1.129824999671990904e+00,3.198118342003319348e-01,-5.769697670589030852e-02,1.123487975370455860e+00
-4.619338550094972407e-01,8.580966800567210173e-01,-5.465072389919235080e-02,5.495987017085974813e-01,1.254761789853442222e+00,-9.189771007933549285e-01,1.798922445247923996e+00,-4.685828913560490805e-01,7.923239023599151776e-02,-4.481826789091082341e-01
-1.147396527292610102e+00,1.388794796097768680e+00,7.269745780316012596e-01,1.139448303561066300e+00,2.124385303476488962e-01,8.923822312216530550e-01,8.805283097080389421e-02,-6.214885969661231302e-01,5.250861930828827628e-02,-1.888617376472565335e+00
2.731893121125974044e+00,-1.472064447228846218e+00,-5.701388710402284232e-01,-1.346192161273180865e-01,-1.433894535042044227e+00,-5.258850515481360288e-01,-1.244785044941521202e+00,1.459772154253159981e-01,6.172958473717683470e-01,1.460050567879865868e+00
-4.564459284175982900e-01,-1.461803062490695471e+00,9.928940476975711693e-01,1.955268546511857441e-01,-9.666259708088181801e-01,-9.816536461539356884e-01,6.606089735238510618e-01,-5.425554659761513410e-01,-1.234870751560861235e+00,-8.094891497559122406e-01
-1.394661528244858895e+00,1.407185576349881284e+00,9.136265134990034786e-01,2.544417271452641960e-01,2.562919842503873502e-01,9.468652678254381172e-01,-4.911597259236099022e-01,1.424786645387637662e+00,-7.138181742421674247e-01,-3.554877041699748830e-01
-5.986970906100005374e-01,-7.915841149012390332e-01,-1.462921430312589394e-02,-1.647618689639792633e+00,-7.972450692583259446e-01,9.376283987466130232e-02,-8.018627010833985214e-01,-1.108014366070723788e+00,-9.221655015677401313e-01,-1.493533695849871057e+00
-1.934946202173853269e+00,-1.361979772881996453e+00,9.270695726349628130e-01,1.294180206045895121e+00,1.700203725505490704e+00,-5.041388637441163167e-01,1.032883950051003419e-01,-1.231792150832138749e-01,9.716465228480491989e-01,-1.479020059746231963e+00
-3.058610152588680520e-01,-1.413644908374518172e+00,1.359021228250956170e+00,-1.619979167111966989e+00,3.675489245297805518e-01,2.579606883101758646e-02,-2.147681337629801845e+00,-4.904660198167641594e-02,-5.828518756402085721e-01,-6.825727388124545048e-01
1.043061974038332451e+00,-9.326345877179500476e-01,1.799106265073494582e+00,-8.435675041077345115e-01,1.288589970168767751e+00,1.020184945085076844e+00,-5.421738012547645535e-01,2.043731336290603440e-01,-1.573663470897547656e+00,-3.249962566031377453e-01
1.154387189637609001e+00,3.856359624511428996e-01,7.642786974689492752e-01,-2.647374670304246114e-01,-2.107959871093433080e+00,-2.352955122093687290e+00,-1.442003307923034328e+00,4.160911700912040545e-01,1.559535038871991519e+00,-9.785178055557983701e-01
-3.862051277144481487e-01,-4.644683713250839507e-01,-3.074235854854001637e-02,6.973391872549666859e-01,-6.937429743527111226e-02,-5.789009893041109356e-01,-8.920803274465876065e-01,1.719245995194073506e+00,3.632516688034437724e+00,1.496648527958335917e+00
6.147568172348325533e-01,-4.736037436896554237e-02,7.585362052926561960e-01,-3.304555157011900279e-01,2.489898726743795809e-01,2.448481941250159721e+00,-8.520393203969076623e-01,3.529934861566496052e-01,-7.801384642811998171e-01,1.015310953369573665e+00
1.660575648799760051e+00,6.161809338893006194e-01,2.427958937990819244e-01,1.694317357275122671e+00,-1.487736235745474200e+00,-6.488082167305881942e-01,1.090368924558128283e-01,-4.390988374480982448e-01,1.572025113515359340e+00,-3.433746001270265302e-01
2.203082899164327646e+00,-7.930674561348706186e-01,9.928681422311070870e-01,3.137289630881108793e-01,5.474064985279876450e-02,1.306140132712092505e+00,-5.739260708800713040e-01,-1.132870397592872447e+00,5.157444883679236369e-01,1.169616051016634239e+00
-2.432622217233375850e-01,1.177771863978117395e+00,4.584998175656720409e-01,1.477301221732890413e-01,1.154962074248604864e+00,1.180281145548405242e+00,9.206650657333212973e-01,-6.642621361236682453e-01,1.031911251995474288e+00,-1.909954035063322175e+00
3.391584725929471661e-02,-9.333560230788600087e-01,-1.435903837592441834e-01,1.380425432545182574e-01,5.936348316141690923e-02,-1.222154992418940322e+00,-8.613922516985733635e-01,-1.207247641526216775e+00,-7.470612141597129593e-03,-1.611329480220337951e+00
-3.702241697108894503e-01,2.016866299404065366e+00,-2.258053583129270292e-01,4.669767708363899428e-01,3.767633326009237060e-01,-6.129679671335050983e-01,-8.156153296162775845e-01,-5.660710332640130904e-01,-3.275070634117978607e-01,2.459991048921318924e-01
-1.680474380546773228e+00,-6.757136663648355412e-01,-1.023680196427877220e+00,-1.827862870798176775e+00,-2.691950311993061007e-01,-8.509443769279748104e-02,-7.876001325446506662e-01,1.533093308177025105e-01,2.958283374010353128e-01,1.206988410709217474e+00
-3.489878626781984794e-01,1.523006400690401219e-01,-4.021601465023897370e-01,-5.830323042160617808e-01,-1.388550837228372525e-01,6.600364281917514564e-01,-9.351613514904756341e-01,2.716357538591623322e-01,-7.673970503899651963e-01,1.974520482041705882e-01
9.711087754776627223e-01,1.729089530798095575e+00,4.946305669679962325e-01,-4.274444615620729554e-02,-9.777236156122308675e-01,-7.970178306286036518e-01,2.116378790556985023e-01,-1.044003367133417237e+00,-6.182118433335253016e-01,-6.898906925931832523e-01
-1.161566867096354372e+00,5.192025787243891299e-01,-6.969456565976306361e-01,-1.114376060444791268e-02,-1.699003935205281923e+00,-1.977147557404705269e+00,-9.696804423242167958e-01,-7.473164105485022857e-01,-7.352046231464007819e-01,1.663950135879788961e-01
7.282327794215109895e-01,8.512383280715318801e-01,4.117293631701387513e-01,1.012565535026452412e+00,2.043092798847771507e-01,-9.990788438955382489e-01,-3.555697255002642776e-01,8.182905481063690312e-01,-1.669781057731902552e+00,1.272222630678943922e+00
6.077216285174329435e-01,-2.724465159905641864e-01,-1.081065582882925868e+00,-8.922410795455898436e-01,-9.141787616238900016e-01,3.545009296220386075e-01,2.702653185783700618e+00,6.463925713725778843e-01,-3.870300572224718016e-01,-2.620229040052244884e-01
6.764973318357181409e-02,-4.118496754607208210e-01,-4.399326944804025225e-02,-6.918302853229153504e-01,-1.976856435827272884e+00,4.173887494319448721e-01,9.516840043998979481e-02,3.419398351977061545e-01,-1.264899302191397235e+00,1.149447885289593518e+00
-2.182302646988569794e+00,-4.900194431476569829e-03,-2.052709036068990134e+00,7.564483600052640533e-01,9.926283423618700308e-01,-2.875984764375868474e-01,1.158493688658187581e+00,1.312176292953072254e-01,-3.519571654760527690e-01,-4.707142498518732676e-01
5.321763085269148874e-01,1.603668977630468007e+00,8.101881569340382283e-01,9.796190181840153111e-01,-2.039744880483102651e+00,-1.345147788083173923e+00,3.503681603652907262e-01,2.974343533455452437e-01,2.488618898401287749e-01,-4.345522068750229394e-01
-4.989001564694916513e-01,-1.697798449719120528e+00,1.514043360786875292e+00,1.162244093194540195e-01,-1.182686777707757875e+00,-1.300576813060148273e+00,-7.006764160984427781e-01,-1.592101818597491947e-01,1.003048763640824070e+00,-5.375801403430318093e-01
-1.997853999011147463e+00,4.745623578349414950e-01,-5.278606523168792863e-01,1.318665609700336860e+00,-1.847840059305229654e-01,3.786464527106471190e-01,1.227313374308659943e+00,-3.186259302320709197e-01,4.273350410471804528e-01,-1.843190730970984514e+00
1.766895983296502826e-01,-1.282646652590809344e+00,-1.675823927018973425e-01,-1.351069759762610345e-01,8.045377323084789145e-01,9.780658171623481945e-01,-1.518029573482462924e+00,-6.549778861287591791e-01,-6.542507335503943144e-01,-9.389788267804063393e-01
1.051663393451385958e-01,-4.049280881879981919e-01,1.790389245340347601e+00,-2.007554165852933892e+00,1.222407631078358925e+00,2.996533974259291688e-01,3.694761883010873604e-01,-2.018256867740745975e+00,-7.905384020777405096e-01,-1.022147519546174887e+00
-1.872781268085708106e+00,-4.670880020109308139e-01,8.396348246660502446e-03,1.450163371792023981e-01,5.746972665908790523e-01,-6.186650619239669052e-02,-5.415818287343323600e-01,6.661573829115384759e-01,-8.561577663066675947e-02,4.163528577871092318e-02
-1.642944061324666860e+00,-3.706016747402375855e-01,-2.303146277610047532e-01,3.513206964667525134e-01,3.395111951067108502e-01,5.402079781236434064e-01,4.322156294283900912e-01,-1.390840784304022970e-01,6.737313490777605551e-01,-2.107124686768573063e-02
5.347354964037280833e-01,-1.721731884586534811e+00,-2.382092212250620789e-01,-2.562862928454747724e-01,7.399536180051526912e-01,-4.926515783151538125e-02,-4.914575793480968624e-01,-5.562654073496791501e-02,-1.421884076387569806e-01,-2.714923342171887688e-01
-5.348065432202907532e-01,-9.038235236883063184e-02,-9.291468832754233576e-02,-7.387904568465766264e-01,-7.177236511766977856e-01,-9.672734191989164065e-01,2.784121754161875129e-02,2.043010155807078121e+00,1.716122453062758790e+00,-8.212877428384718348e-01
-1.600914711482347874e+00,-4.131778205855801689e-02,1.175255303559832182e-01,7.729233766132693750e-01,1.914162241895750904e+00,8.078675630375941052e-01,7.570372663319639706e-02,7.519598392350655969e-01,-1.266900193960841525e+00,-1.831012208514319450e+00
1.408809007454375095e+00,-1.052840822299828671e+00,3.285670172852628745e+00,-2.993188654873312760e-01,-1.116264366554504450e+00,6.319512942128024946e-01,-2.849382482403027828e-01,7.694247284263642239e-01,-1.615905448856308491e+00,6.890394574499447700e-01
-7.904254634432559268e-01,1.125555458588573865e+00,1.327833494149844862e+00,1.381678026102697077e+00,2.136653436163800546e+00,3.748378950011453936e-01,1.592499002346264403e+00,-1.209529638959600195e+00,8.291065052995612028e-01,-4.836928656722044861e-02
4.769331364140856899e-01,-3.773029534974470245e-01,-4.964920504379865540e-01,2.065453435370886714e-01,1.161207902441070638e+00,-4.372957544963474996e-01,-1.680933117147471956e+00,7.584605545025256967e-01,4.302393125363545012e-01,2.129693917861885666e+00
1.179665559731468173e-02,-1.201411526072718283e+00,8.823832661471719963e-01,-2.396413296318666286e-01,3.054243314008012078e+00,-7.376361934164786804e-01,-7.489492035246126701e-03,9.087885172209039242e-01,-1.523965358239459944e-01,6.610281971134569501e-01
-1.017615545069406213e+00,-9.120475727151913237e-01,-1.258369646841049461e+00,-1.624749381958446592e-01,5.360073499059704316e-01,-3.837085455719880800e-01,-3.532846090800170757e-02,-1.298675667941263656e-01,1.577849776210918709e+00,6.113593140909210355e-01
-1.779566042378674107e+00,1.384541741662718373e+00,8.422034946674431533e-01,-1.333570886935864896e+00,-2.485520303705297807e-01,1.323973751091616524e+00,9.779055324302557417e-02,1.840058907467212901e+00,8.681964244069283465e-01,-7.983185349165418110e-01
-1.351860922951953814e+00,-7.757372235704751429e-02,-2.584051074718541341e-01,-6.907952765314027133e-01,-4.065782493876244907e-01,-2.249164134024566331e-01,1.029710390084824567e+00,-1.879781639962652606e-03,5.469128681082328081e-01,-3.940994116696782124e-01
-6.372027933294663882e-01,-1.143016725063763783e-01,3.945403235685969734e-01,5.415763853367299152e-01,1.885771289054674726e+00,-1.826011123515833390e+00,-1.374501068191159359e+00,-5.947813141091490285e-02,-3.836590902687912474e-01,1.157480649995315941e-01
1.070783216019952633e+00,7.288247044991746915e-01,1.892451131432238087e+00,-8.750721120619825433e-01,1.270561393526150384e+00,-5.043344178606654626e-01,-1.508748286307746378e+00,-1.035901942984286839e+00,1.359857347479490386e+00,-5.643587525171928077e-01
1.669727930699931528e+00,-1.932349879568413531e-01,-1.076512009984552654e+00,-1.065818023118179525e+00,-2.094978882569852985e+00,6.407058347967502510e-01,1.357100185396245218e+00,-1.763299576022314241e+00,-4.374994734681021402e-01,-2.119717107909652398e+00
2.537045025759971928e-01,-2.999845353635943734e-01,1.400672779713770133e+00,-8.412903962926503443e-01,-7.589971462432241189e-01,5.553433391968578547e-01,1.405224518642902432e+00,-5.073037378497821104e-01,1.129188746001022592e+00,-4.339542089098691879e-01
-7.118821576246430194e-01,-1.648656810033158004e+00,9.388658544404672457e-02,1.190989815163720378e+00,-1.556973156456942675e+00,-5.566885980770497344e-01,1.161340599238544158e+00,1.086562135649743244e+00,-2.262003313385214931e-02,1.640267105639161116e+00
1.778552402685362521e+00,1.874433972848319474e+00,9.707140192790125743e-01,-7.945939630031012557e-01,-3.398011552972228788e-01,-1.784980447668449210e+00,-6.283301021979345036e-01,3.448150309675154235e-01,-1.678541477223772116e+00,4.853250453815662058e-02
4.752248865484895446e-01,1.049696444383585892e+00,1.789530408530700001e+00,1.690235367741608208e-01,2.274765693133487809e-01,2.790545939819395471e-01,-4.131542114745562766e-01,9.741657272780284149e-01,2.504697891805683363e-01,-1.403592015243555258e+00
-1.972775832685443431e+00,-1.827819928045145259e+00,-3.998678251908315273e-01,3.011033970227663392e-01,1.624934742244571684e+00,-1.259322437265969707e+00,1.362709518134590070e+00,-4.579696624056946996e-01,1.539408744847335919e+00,-1.050250352531055364e+00
